"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-03-31 ~ 2026-03-30"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 60㎡초과~85㎡이하"
"금액선택 : 95000 ~ 115000 만원"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"2852","경기도 고양시 일산동구 장항동","1762","1762","0000","킨텍스원시티3블럭","84.4423","202509","15","114,300","304동","6","개인","개인","2019","월드고양로 21","-","중개거래","경기 고양시 일산동구, 경기 고양시 일산서구","25.12.08"
"2853","경기도 광명시 철산동","634","0634","0000","철산래미안자이","84.3500","202509","15","114,000","107","23","개인","개인","2009","디지털로 56","-","중개거래","경기 광명시","25.10.31"
"2854","경기도 화성시 동탄구 청계동","512","0512","0000","동탄역 시범우남퍼스트빌아파트","69.9800","202509","15","96,000","909","17","개인","개인","2015","동탄대로시범길 276","-","중개거래","경기 화성시","25.11.24"
"2855","경기도 안양시 동안구 관양동","1651","1651","0000","동편마을(3단지)","84.9700","202509","15","106,000","313","17","개인","개인","2012","동편로 110","-","중개거래","경기 안양시 동안구","26.01.16"
"2856","경기도 안양시 동안구 관양동","1651","1651","0000","동편마을(3단지)","84.9700","202509","15","104,500","301","9","개인","개인","2012","동편로 110","-","중개거래","경기 안양시 동안구","25.12.30"
"2857","경기도 성남시 분당구 대장동","592","0592","0000","판교퍼스트힐푸르지오1단지","84.9900","202509","15","106,000","102","12","개인","개인","2021","판교대장로7길 69","-","중개거래","경기 성남시 분당구","25.12.08"
"2858","경기도 성남시 분당구 대장동","642","642","0000","판교풍경채어바니티(5단지)","84.9730","202509","15","110,000","506동","2","개인","개인","2021","판교대장로5길 20","-","중개거래","경기 성남시 분당구","26.01.28"
"2859","경기도 성남시 분당구 대장동","642","642","0000","판교풍경채어바니티(5단지)","84.9730","202509","15","110,000","-","2","개인","개인","2021","판교대장로5길 20","20251015","중개거래","경기 성남시 분당구","-"
"2860","경기도 하남시 감이동","530","0530","0000","감일한라비발디","84.9200","202509","15","110,000","1205동","24","개인","개인","2019","감일백제로 65","-","중개거래","경기 하남시","25.11.14"
"2861","경기도 하남시 선동","445","0445","0000","미사강변리슈빌엔에이치에프","84.9600","202509","15","104,800","408동","6","개인","개인","2018","미사강변북로 25","-","중개거래","경기 하남시","26.01.30"
"2862","경기도 하남시 망월동","1034","1034","0000","미사강변루나리움","84.9900","202509","15","105,500","-","6","개인","개인","2015","아리수로 499","20251212","중개거래","경기 하남시","-"
"2863","경기도 하남시 망월동","1034","1034","0000","미사강변루나리움","84.9900","202509","15","105,500","510동","6","개인","개인","2015","아리수로 499","-","중개거래","경기 하남시","25.12.12"
"2864","경기도 하남시 망월동","1050","1050","0000","미사강변 센텀팰리스","84.9600","202509","15","97,000","1809동","22","개인","개인","2016","미사강변서로 127","-","중개거래","경기 하남시","25.12.18"
"2865","경기도 하남시 풍산동","477","0477","0000","미사강변동원로얄듀크","84.3852","202509","15","98,000","-","8","개인","개인","2016","미사강변서로 45","-","중개거래","경기 하남시","-"
"2866","경기도 하남시 풍산동","477","0477","0000","미사강변동원로얄듀크","74.7041","202509","15","95,000","2204동","20","개인","개인","2016","미사강변서로 45","-","중개거래","경기 하남시, 서울 강동구","25.11.17"
"2867","경기도 광명시 광명동","787-4","0787","0004","광명아크포레자이위브","84.9935","202509","14","99,500","1204","9","개인","개인","2021","새터로 44-8","-","중개거래","경기 광명시","25.12.18"
"2868","경기도 수원시 영통구 하동","994","0994","0000","광교호수마을호반써밋","84.9600","202509","14","108,500","3003","21","개인","개인","2011","법조로 134","-","중개거래","경기 수원시 영통구, 경기 용인시 수지구","26.01.28"
"2869","경기도 수원시 영통구 하동","994","0994","0000","광교호수마을호반써밋","84.9600","202509","14","102,500","3004","14","개인","개인","2011","법조로 134","-","중개거래","경기 수원시 영통구","25.10.14"
"2870","경기도 광명시 광명동","791-2","0791","0002","광명푸르지오포레나","84.8825","202509","14","107,800","110","15","개인","개인","2023","새터로 90","-","중개거래","경기 광명시","25.12.22"
"2871","경기도 성남시 분당구 야탑동","519","0519","0000","야탑진흥더블파크","84.9300","202509","14","96,000","-","1","개인","개인","2005","야탑로 162","-","중개거래","경기 성남시 분당구","-"
"2872","경기도 성남시 수정구 신흥동","6963","6963","0000","산성역자이푸르지오2단지","74.9900","202509","13","110,000","204","3","개인","개인","2024","수정로 288","-","중개거래","경기 성남시 수정구","26.01.28"
"2873","경기도 화성시 동탄구 청계동","512","0512","0000","동탄역 시범우남퍼스트빌아파트","73.9600","202509","13","104,000","910","18","개인","개인","2015"," 276","-","중개거래","경기 화성시 동탄구, 경기 화성시 병점구","26.02.26"
"2874","경기도 고양시 덕양구 덕은동","686","0686","0000","DMC자이더리버","84.9961","202509","13","114,000","105동","8","개인","개인","2022","대덕산로 90","-","중개거래","경기 고양시 덕양구","25.11.07"
"2875","경기도 광명시 하안동","864","0864","0000","이편한세상센트레빌","84.9810","202509","13","96,500","202","20","개인","개인","2010","오리로 801","-","중개거래","경기 광명시","25.12.10"
"2876","경기도 안양시 동안구 평촌동","75-2","0075","0002","인덕원대우","84.9600","202509","13","96,500","-","22","개인","개인","2001","학의로 390","-","중개거래","경기 안양시 동안구","-"
"2877","경기도 용인시 수지구 동천동","산151-2","0151","0002","더샵동천이스트포레","84.9571","202509","13","101,000","109동","4","개인","개인","2020","수풍로 89","-","중개거래","경기 용인시 수지구","26.02.13"
"2878","경기도 용인시 수지구 동천동","가-","0000","0000","한화포레나수지동천","84.8600","202509","13","95,000","-","21","개인","개인","2022","고기로45번길 40","-","중개거래","경기 용인시 수지구","-"
"2879","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","74.9200","202509","13","115,000","111","4","개인","개인","2022","광명로 176","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.12.30"
"2880","경기도 하남시 선동","453","0453","0000","미사강변도시 베라체","84.8600","202509","13","101,000","201","7","개인","개인","2015","풍산로 270","-","중개거래","경기 하남시","25.12.15"
"2881","경기도 용인시 수지구 성복동","819","0819","0000","성복역롯데캐슬클라시엘","84.9100","202509","13","108,000","214","13","개인","개인","2021","성복1로 35","-","중개거래","경기 용인시 수지구","25.11.28"
"2882","경기도 화성시 동탄구 청계동","512","0512","0000","동탄역 시범우남퍼스트빌아파트","69.9800","202509","13","98,500","909","23","개인","개인","2015"," 276","-","중개거래","경기 화성시 동탄구, 경기 화성시 만세구","26.02.23"
"2883","경기도 화성시 동탄구 청계동","525","0525","0000","동탄역시범호반써밋","84.9698","202509","13","97,000","1472","17","개인","개인","2015","동탄대로시범길 122","-","중개거래","경기 화성시","25.12.03"
"2884","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","74.9600","202509","13","109,000","-","25","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","-"
"2885","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","84.9800","202509","13","97,000","403","7","개인","개인","2023","금광로 71","-","중개거래","경기 성남시 중원구","26.01.09"
"2886","경기도 하남시 풍산동","486","0486","0000","미사강변더샵센트럴포레","73.0750","202509","13","95,000","2305동","13","개인","개인","2017","미사강변대로 55","-","중개거래","경기 하남시","25.11.11"
"2887","경기도 하남시 풍산동","477","0477","0000","미사강변동원로얄듀크","84.3852","202509","13","98,000","2202동","11","개인","개인","2016","미사강변서로 45","-","중개거래","경기 하남시, 서울 노원구","26.03.03"
"2888","경기도 용인시 수지구 상현동","1214","1214","0000","더샵수지포레","84.3918","202509","13","96,000","104동","15","개인","개인","2019","만현로67번길 20","-","중개거래","경기 용인시 수지구","25.12.22"
"2889","경기도 성남시 중원구 여수동","600","0600","0000","센트럴타운(3단지)","74.9500","202509","13","98,000","304","8","개인","개인","2012","성남대로 1000","-","직거래","-","25.11.05"
"2890","경기도 하남시 감일동","519","0519","0000","감일금강펜테리움센트럴파크","84.9100","202509","13","108,000","210","7","개인","개인","2021","신우실로 15","-","중개거래","경기 하남시","25.11.21"
"2891","경기도 하남시 감이동","535","0535","0000","감일센트레빌","84.7500","202509","13","111,500","1403동","19","개인","개인","2020","감일백제로 35","-","중개거래","경기 하남시, 서울 송파구","25.12.05"
"2892","경기도 의왕시 내손동","846","0846","0000","의왕내손e편한세상","84.7610","202509","13","98,000","1107","7","개인","개인","2012","내손중앙로 11","-","중개거래","경기 의왕시","26.01.16"
"2893","경기도 수원시 영통구 하동","1013","1013","0000","광교더리브","84.8100","202509","13","107,000","6206","6","개인","개인","2013","센트럴파크로 34","-","중개거래","경기 수원시 영통구","25.10.24"
"2894","경기도 안양시 동안구 호계동","1296","1296","0000","평촌어바인퍼스트","84.1300","202509","13","102,500","114","8","개인","개인","2021","경수대로 581","-","중개거래","경기 안양시 동안구","26.02.27"
"2895","경기도 부천시 원미구 중동","1301","1301","0000","힐스테이트중동","84.9793","202509","13","103,000","104","20","개인","개인","2022","길주로 234","-","중개거래","경기 부천시 원미구","25.11.28"
"2896","경기도 의왕시 포일동","646","0646","0000","인덕원숲속마을4단지","84.8200","202509","13","100,500","-","11","개인","개인","2011","포일세거리로 73","20250922","중개거래","경기 의왕시","-"
"2897","경기도 용인시 수지구 풍덕천동","1167","1167","0000","진산마을삼성5차","83.8821","202509","13","108,500","507","8","개인","개인","2003","진산로 90","-","중개거래","경기 용인시 수지구","25.11.19"
"2898","경기도 하남시 망월동","910","0910","0000","미사강변파밀리에","84.9500","202509","13","101,000","1506","20","개인","개인","2014","아리수로 589","-","중개거래","경기 하남시","26.01.14"
"2899","경기도 안양시 동안구 비산동","1185","1185","0000","평촌자이아이파크","84.9856","202509","12","98,800","121","2","개인","개인","2021","비산로 22","-","중개거래","경기 안양시 동안구","25.12.26"
"2900","경기도 하남시 망월동","910","0910","0000","미사강변파밀리에","84.9500","202509","12","99,000","1506","13","개인","개인","2014","아리수로 589","-","중개거래","경기 하남시","25.12.12"
"2901","경기도 하남시 망월동","1062","1062","0000","미사강변 하우스디 더 레이크","84.9600","202509","12","110,000","1904동","19","개인","개인","2016","미사강변대로 135","-","중개거래","경기 하남시","25.12.22"
"2902","경기도 화성시 동탄구 청계동","520","0520","0000","동탄역 시범한화 꿈에그린 프레스티지","84.5100","202509","12","111,000","1428동","2","개인","개인","2015","동탄대로시범길 20","-","중개거래","경기 화성시","25.12.15"
